Million Plus Cities,Cause category,Cause Subcategory,Outcome of Incident,Count,Outlier_IQR,Z_score,Outlier_Z,Count_capped
Coimbatore,Impacting Vehicle/Object,Other Non,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Coimbatore,Impacting Vehicle/Object,Other Non,Total number of Accidents,0.0,False,-0.37656853203228075,False,0.0
Coimbatore,Impacting Vehicle/Object,Others,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Coimbatore,Impacting Vehicle/Object,Others,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Coimbatore,Impacting Vehicle/Object,Others,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Coimbatore,Impacting Vehicle/Object,Others,Total number of Accidents,0.0,False,-0.37656853203228075,False,0.0
Coimbatore,Impacting Vehicle/Object,Pedestrian,Greviously Injured,89.0,False,-0.0531547977256475,False,89.0
Coimbatore,Impacting Vehicle/Object,Pedestrian,Persons Killed,20.0,False,-0.3038912883678688,False,20.0
Coimbatore,Impacting Vehicle/Object,Pedestrian,Minor Injury,97.0,False,-0.024083900259882714,False,97.0
Coimbatore,Impacting Vehicle/Object,Pedestrian,Total number of Accidents,206.0,True,0.3720070777111625,False,176.25
Coimbatore,Impacting Vehicle/Object,Trucks/Lorries,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Coimbatore,Impacting Vehicle/Object,Trucks/Lorries,Persons Killed,1.0,False,-0.37293466984906015,False,1.0
Coimbatore,Impacting Vehicle/Object,Trucks/Lorries,Minor Injury,1.0,False,-0.37293466984906015,False,1.0
Coimbatore,Impacting Vehicle/Object,Trucks/Lorries,Total number of Accidents,9.0,False,-0.34386377238329535,False,9.0
Coimbatore,Impacting Vehicle/Object,Two Wheelers,Greviously Injured,227.0,True,0.44831818355879505,False,176.25
Coimbatore,Impacting Vehicle/Object,Two Wheelers,Persons Killed,43.0,False,-0.22031245815379502,False,43.0
Coimbatore,Impacting Vehicle/Object,Two Wheelers,Minor Injury,251.0,True,0.5355308759560894,False,176.25
Coimbatore,Impacting Vehicle/Object,Two Wheelers,Total number of Accidents,437.0,True,1.2114292420351207,False,176.25
Delhi,Impacting Vehicle/Object,Auto Rickshaws,Greviously Injured,4.0,False,-0.3620330832993983,False,4.0
Delhi,Impacting Vehicle/Object,Auto Rickshaws,Persons Killed,12.0,False,-0.3329621858336336,False,12.0
Delhi,Impacting Vehicle/Object,Auto Rickshaws,Minor Injury,111.0,False,0.026790170305205658,False,111.0
Delhi,Impacting Vehicle/Object,Auto Rickshaws,Total number of Accidents,89.0,False,-0.0531547977256475,False,89.0
Delhi,Impacting Vehicle/Object,Bicycles,Greviously Injured,2.0,False,-0.36930080766583956,False,2.0
Delhi,Impacting Vehicle/Object,Bicycles,Persons Killed,48.0,False,-0.20214314723769203,False,48.0
Delhi,Impacting Vehicle/Object,Bicycles,Minor Injury,112.0,False,0.030424032488426258,False,112.0
Delhi,Impacting Vehicle/Object,Bicycles,Total number of Accidents,152.0,False,0.17577851981725018,False,152.0
Delhi,Impacting Vehicle/Object,Buses,Greviously Injured,9.0,False,-0.34386377238329535,False,9.0
Delhi,Impacting Vehicle/Object,Buses,Persons Killed,3.0,False,-0.3656669454826189,False,3.0
Delhi,Impacting Vehicle/Object,Buses,Minor Injury,5.0,False,-0.3583992211161777,False,5.0
Delhi,Impacting Vehicle/Object,Buses,Total number of Accidents,8.0,False,-0.34749763456651594,False,8.0
Delhi,Impacting Vehicle/Object,"Cars, Taxis, Vans and LMV",Greviously Injured,12.0,False,-0.3329621858336336,False,12.0
Delhi,Impacting Vehicle/Object,"Cars, Taxis, Vans and LMV",Persons Killed,53.0,False,-0.18397383632158903,False,53.0
Delhi,Impacting Vehicle/Object,"Cars, Taxis, Vans and LMV",Minor Injury,230.0,True,0.4592197701084568,False,176.25
Delhi,Impacting Vehicle/Object,"Cars, Taxis, Vans and LMV",Total number of Accidents,215.0,True,0.4047118373601479,False,176.25
Delhi,Impacting Vehicle/Object,Other Non,Greviously Injured,1.0,False,-0.37293466984906015,False,1.0
Delhi,Impacting Vehicle/Object,Other Non,Persons Killed,11.0,False,-0.33659604801685417,False,11.0
Delhi,Impacting Vehicle/Object,Other Non,Minor Injury,69.0,False,-0.12583204139005946,False,69.0
Delhi,Impacting Vehicle/Object,Other Non,Total number of Accidents,57.0,False,-0.16943838758870663,False,57.0
Delhi,Impacting Vehicle/Object,Others,Greviously Injured,8.0,False,-0.34749763456651594,False,8.0
Delhi,Impacting Vehicle/Object,Others,Persons Killed,120.0,False,0.05949492995419104,False,120.0
Delhi,Impacting Vehicle/Object,Others,Minor Injury,226.0,True,0.44468432137557445,False,176.25
Delhi,Impacting Vehicle/Object,Others,Total number of Accidents,259.0,True,0.5646017734218542,False,176.25
Delhi,Impacting Vehicle/Object,Pedestrian,Greviously Injured,83.0,False,-0.07495797082497109,False,83.0
Delhi,Impacting Vehicle/Object,Pedestrian,Persons Killed,505.0,True,1.4585318704941213,False,176.25
Delhi,Impacting Vehicle/Object,Pedestrian,Minor Injury,1159.0,True,3.8350777383203924,True,176.25
Delhi,Impacting Vehicle/Object,Pedestrian,Total number of Accidents,1621.0,True,5.513922066968309,True,176.25
Delhi,Impacting Vehicle/Object,Trucks/Lorries,Greviously Injured,1.0,False,-0.37293466984906015,False,1.0
Delhi,Impacting Vehicle/Object,Trucks/Lorries,Persons Killed,3.0,False,-0.3656669454826189,False,3.0
Delhi,Impacting Vehicle/Object,Trucks/Lorries,Minor Injury,17.0,False,-0.31479287491753055,False,17.0
Delhi,Impacting Vehicle/Object,Trucks/Lorries,Total number of Accidents,13.0,False,-0.329328323650413,False,13.0
Delhi,Impacting Vehicle/Object,Two Wheelers,Greviously Injured,92.0,False,-0.042253211175985704,False,92.0
Delhi,Impacting Vehicle/Object,Two Wheelers,Persons Killed,441.0,True,1.225964690768003,False,176.25
Delhi,Impacting Vehicle/Object,Two Wheelers,Minor Injury,1521.0,True,5.150535848646249,True,176.25
Delhi,Impacting Vehicle/Object,Two Wheelers,Total number of Accidents,1764.0,True,6.033564359168854,True,176.25
Dhanbad,Impacting Vehicle/Object,Auto Rickshaws,Greviously Injured,4.0,False,-0.3620330832993983,False,4.0
Dhanbad,Impacting Vehicle/Object,Auto Rickshaws,Persons Killed,4.0,False,-0.3620330832993983,False,4.0
Dhanbad,Impacting Vehicle/Object,Auto Rickshaws,Minor Injury,3.0,False,-0.3656669454826189,False,3.0
Dhanbad,Impacting Vehicle/Object,Auto Rickshaws,Total number of Accidents,5.0,False,-0.3583992211161777,False,5.0
Dhanbad,Impacting Vehicle/Object,Bicycles,Greviously Injured,3.0,False,-0.3656669454826189,False,3.0
Dhanbad,Impacting Vehicle/Object,Bicycles,Persons Killed,9.0,False,-0.34386377238329535,False,9.0
Dhanbad,Impacting Vehicle/Object,Bicycles,Minor Injury,2.0,False,-0.36930080766583956,False,2.0
Dhanbad,Impacting Vehicle/Object,Bicycles,Total number of Accidents,15.0,False,-0.32206059928397174,False,15.0
Dhanbad,Impacting Vehicle/Object,Buses,Greviously Injured,1.0,False,-0.37293466984906015,False,1.0
Dhanbad,Impacting Vehicle/Object,Buses,Persons Killed,2.0,False,-0.36930080766583956,False,2.0
Dhanbad,Impacting Vehicle/Object,Buses,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Dhanbad,Impacting Vehicle/Object,Buses,Total number of Accidents,2.0,False,-0.36930080766583956,False,2.0
Dhanbad,Impacting Vehicle/Object,"Cars, Taxis, Vans and LMV",Greviously Injured,6.0,False,-0.35476535893295713,False,6.0
Dhanbad,Impacting Vehicle/Object,"Cars, Taxis, Vans and LMV",Persons Killed,2.0,False,-0.36930080766583956,False,2.0
Dhanbad,Impacting Vehicle/Object,"Cars, Taxis, Vans and LMV",Minor Injury,5.0,False,-0.3583992211161777,False,5.0
Dhanbad,Impacting Vehicle/Object,"Cars, Taxis, Vans and LMV",Total number of Accidents,9.0,False,-0.34386377238329535,False,9.0
Dhanbad,Impacting Vehicle/Object,Other Non,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Dhanbad,Impacting Vehicle/Object,Other Non,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Dhanbad,Impacting Vehicle/Object,Other Non,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Dhanbad,Impacting Vehicle/Object,Other Non,Total number of Accidents,0.0,False,-0.37656853203228075,False,0.0
Dhanbad,Impacting Vehicle/Object,Others,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Dhanbad,Impacting Vehicle/Object,Others,Persons Killed,11.0,False,-0.33659604801685417,False,11.0
Dhanbad,Impacting Vehicle/Object,Others,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Dhanbad,Impacting Vehicle/Object,Others,Total number of Accidents,9.0,False,-0.34386377238329535,False,9.0
Dhanbad,Impacting Vehicle/Object,Pedestrian,Greviously Injured,2.0,False,-0.36930080766583956,False,2.0
Dhanbad,Impacting Vehicle/Object,Pedestrian,Persons Killed,2.0,False,-0.36930080766583956,False,2.0
Dhanbad,Impacting Vehicle/Object,Pedestrian,Minor Injury,7.0,False,-0.35113149674973654,False,7.0
Dhanbad,Impacting Vehicle/Object,Pedestrian,Total number of Accidents,12.0,False,-0.3329621858336336,False,12.0
Dhanbad,Impacting Vehicle/Object,Trucks/Lorries,Greviously Injured,9.0,False,-0.34386377238329535,False,9.0
Dhanbad,Impacting Vehicle/Object,Trucks/Lorries,Persons Killed,6.0,False,-0.35476535893295713,False,6.0
Dhanbad,Impacting Vehicle/Object,Trucks/Lorries,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Dhanbad,Impacting Vehicle/Object,Trucks/Lorries,Total number of Accidents,11.0,False,-0.33659604801685417,False,11.0
Dhanbad,Impacting Vehicle/Object,Two Wheelers,Greviously Injured,47.0,False,-0.20577700942091262,False,47.0
Dhanbad,Impacting Vehicle/Object,Two Wheelers,Persons Killed,47.0,False,-0.20577700942091262,False,47.0
Dhanbad,Impacting Vehicle/Object,Two Wheelers,Minor Injury,9.0,False,-0.34386377238329535,False,9.0
Dhanbad,Impacting Vehicle/Object,Two Wheelers,Total number of Accidents,101.0,False,-0.009548451527000323,False,101.0
Faridabad,Impacting Vehicle/Object,Auto Rickshaws,Greviously Injured,3.0,False,-0.3656669454826189,False,3.0
Faridabad,Impacting Vehicle/Object,Auto Rickshaws,Persons Killed,4.0,False,-0.3620330832993983,False,4.0
Faridabad,Impacting Vehicle/Object,Auto Rickshaws,Minor Injury,24.0,False,-0.2893558396349864,False,24.0
Faridabad,Impacting Vehicle/Object,Auto Rickshaws,Total number of Accidents,19.0,False,-0.30752515055108937,False,19.0
Faridabad,Impacting Vehicle/Object,Bicycles,Greviously Injured,2.0,False,-0.36930080766583956,False,2.0
Faridabad,Impacting Vehicle/Object,Bicycles,Persons Killed,17.0,False,-0.31479287491753055,False,17.0
Faridabad,Impacting Vehicle/Object,Bicycles,Minor Injury,14.0,False,-0.32569446146719233,False,14.0
Faridabad,Impacting Vehicle/Object,Bicycles,Total number of Accidents,26.0,False,-0.28208811526854516,False,26.0
Faridabad,Impacting Vehicle/Object,Buses,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Faridabad,Impacting Vehicle/Object,Buses,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Faridabad,Impacting Vehicle/Object,Buses,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Faridabad,Impacting Vehicle/Object,Buses,Total number of Accidents,0.0,False,-0.37656853203228075,False,0.0
Faridabad,Impacting Vehicle/Object,"Cars, Taxis, Vans and LMV",Greviously Injured,2.0,False,-0.36930080766583956,False,2.0
Faridabad,Impacting Vehicle/Object,"Cars, Taxis, Vans and LMV",Persons Killed,7.0,False,-0.35113149674973654,False,7.0
Faridabad,Impacting Vehicle/Object,"Cars, Taxis, Vans and LMV",Minor Injury,45.0,False,-0.2130447337873538,False,45.0
Faridabad,Impacting Vehicle/Object,"Cars, Taxis, Vans and LMV",Total number of Accidents,25.0,False,-0.28572197745176575,False,25.0
Faridabad,Impacting Vehicle/Object,Other Non,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Faridabad,Impacting Vehicle/Object,Other Non,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Faridabad,Impacting Vehicle/Object,Other Non,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Faridabad,Impacting Vehicle/Object,Other Non,Total number of Accidents,0.0,False,-0.37656853203228075,False,0.0
Faridabad,Impacting Vehicle/Object,Others,Greviously Injured,5.0,False,-0.3583992211161777,False,5.0
Faridabad,Impacting Vehicle/Object,Others,Persons Killed,6.0,False,-0.35476535893295713,False,6.0
Faridabad,Impacting Vehicle/Object,Others,Minor Injury,8.0,False,-0.34749763456651594,False,8.0
Faridabad,Impacting Vehicle/Object,Others,Total number of Accidents,15.0,False,-0.32206059928397174,False,15.0
Faridabad,Impacting Vehicle/Object,Pedestrian,Greviously Injured,17.0,False,-0.31479287491753055,False,17.0
Faridabad,Impacting Vehicle/Object,Pedestrian,Persons Killed,68.0,False,-0.12946590357328006,False,68.0
Faridabad,Impacting Vehicle/Object,Pedestrian,Minor Injury,72.0,False,-0.11493045484039767,False,72.0
Faridabad,Impacting Vehicle/Object,Pedestrian,Total number of Accidents,146.0,False,0.1539753467179266,False,146.0
Faridabad,Impacting Vehicle/Object,Trucks/Lorries,Greviously Injured,3.0,False,-0.3656669454826189,False,3.0
Faridabad,Impacting Vehicle/Object,Trucks/Lorries,Persons Killed,12.0,False,-0.3329621858336336,False,12.0
Faridabad,Impacting Vehicle/Object,Trucks/Lorries,Minor Injury,6.0,False,-0.35476535893295713,False,6.0
Faridabad,Impacting Vehicle/Object,Trucks/Lorries,Total number of Accidents,19.0,False,-0.30752515055108937,False,19.0
Faridabad,Impacting Vehicle/Object,Two Wheelers,Greviously Injured,33.0,False,-0.256651079986001,False,33.0
Faridabad,Impacting Vehicle/Object,Two Wheelers,Persons Killed,81.0,False,-0.08222569519141229,False,81.0
Faridabad,Impacting Vehicle/Object,Two Wheelers,Minor Injury,187.0,True,0.3029636962299711,False,176.25
Faridabad,Impacting Vehicle/Object,Two Wheelers,Total number of Accidents,239.0,True,0.4919245297574423,False,176.25
Ghaziabad,Impacting Vehicle/Object,Auto Rickshaws,Greviously Injured,46.0,False,-0.20941087160413321,False,46.0
Ghaziabad,Impacting Vehicle/Object,Auto Rickshaws,Persons Killed,57.0,False,-0.16943838758870663,False,57.0
Ghaziabad,Impacting Vehicle/Object,Auto Rickshaws,Minor Injury,27.0,False,-0.27845425308532457,False,27.0
Ghaziabad,Impacting Vehicle/Object,Auto Rickshaws,Total number of Accidents,117.0,False,0.04859334340452925,False,117.0
Ghaziabad,Impacting Vehicle/Object,Bicycles,Greviously Injured,30.0,False,-0.2675526665356628,False,30.0
Ghaziabad,Impacting Vehicle/Object,Bicycles,Persons Killed,25.0,False,-0.28572197745176575,False,25.0
Ghaziabad,Impacting Vehicle/Object,Bicycles,Minor Injury,22.0,False,-0.2966235640014276,False,22.0
Ghaziabad,Impacting Vehicle/Object,Bicycles,Total number of Accidents,69.0,False,-0.12583204139005946,False,69.0
Ghaziabad,Impacting Vehicle/Object,Buses,Greviously Injured,1.0,False,-0.37293466984906015,False,1.0
Ghaziabad,Impacting Vehicle/Object,Buses,Persons Killed,6.0,False,-0.35476535893295713,False,6.0
Ghaziabad,Impacting Vehicle/Object,Buses,Minor Injury,1.0,False,-0.37293466984906015,False,1.0
Ghaziabad,Impacting Vehicle/Object,Buses,Total number of Accidents,7.0,False,-0.35113149674973654,False,7.0
Ghaziabad,Impacting Vehicle/Object,"Cars, Taxis, Vans and LMV",Greviously Injured,67.0,False,-0.13309976575650065,False,67.0
Ghaziabad,Impacting Vehicle/Object,"Cars, Taxis, Vans and LMV",Persons Killed,52.0,False,-0.18760769850480963,False,52.0
Ghaziabad,Impacting Vehicle/Object,"Cars, Taxis, Vans and LMV",Minor Injury,36.0,False,-0.2457494934363392,False,36.0
Ghaziabad,Impacting Vehicle/Object,"Cars, Taxis, Vans and LMV",Total number of Accidents,121.0,False,0.06312879213741164,False,121.0
Ghaziabad,Impacting Vehicle/Object,Other Non,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Ghaziabad,Impacting Vehicle/Object,Other Non,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Ghaziabad,Impacting Vehicle/Object,Other Non,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Ghaziabad,Impacting Vehicle/Object,Other Non,Total number of Accidents,0.0,False,-0.37656853203228075,False,0.0
Ghaziabad,Impacting Vehicle/Object,Others,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Ghaziabad,Impacting Vehicle/Object,Others,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Ghaziabad,Impacting Vehicle/Object,Others,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Ghaziabad,Impacting Vehicle/Object,Others,Total number of Accidents,0.0,False,-0.37656853203228075,False,0.0
Ghaziabad,Impacting Vehicle/Object,Pedestrian,Greviously Injured,41.0,False,-0.2275801825202362,False,41.0
Ghaziabad,Impacting Vehicle/Object,Pedestrian,Persons Killed,40.0,False,-0.2312140447034568,False,40.0
Ghaziabad,Impacting Vehicle/Object,Pedestrian,Minor Injury,22.0,False,-0.2966235640014276,False,22.0
Ghaziabad,Impacting Vehicle/Object,Pedestrian,Total number of Accidents,98.0,False,-0.020450038076662118,False,98.0
Ghaziabad,Impacting Vehicle/Object,Trucks/Lorries,Greviously Injured,9.0,False,-0.34386377238329535,False,9.0
Ghaziabad,Impacting Vehicle/Object,Trucks/Lorries,Persons Killed,5.0,False,-0.3583992211161777,False,5.0
Ghaziabad,Impacting Vehicle/Object,Trucks/Lorries,Minor Injury,9.0,False,-0.34386377238329535,False,9.0
Ghaziabad,Impacting Vehicle/Object,Trucks/Lorries,Total number of Accidents,22.0,False,-0.2966235640014276,False,22.0
Ghaziabad,Impacting Vehicle/Object,Two Wheelers,Greviously Injured,103.0,False,-0.002280727160559126,False,103.0
Ghaziabad,Impacting Vehicle/Object,Two Wheelers,Persons Killed,141.0,False,0.1358060358018236,False,141.0
Ghaziabad,Impacting Vehicle/Object,Two Wheelers,Minor Injury,51.0,False,-0.19124156068803022,False,51.0
Ghaziabad,Impacting Vehicle/Object,Two Wheelers,Total number of Accidents,274.0,True,0.6191097061701631,False,176.25
Gwalior,Impacting Vehicle/Object,Auto Rickshaws,Greviously Injured,2.0,False,-0.36930080766583956,False,2.0
Gwalior,Impacting Vehicle/Object,Auto Rickshaws,Persons Killed,17.0,False,-0.31479287491753055,False,17.0
Gwalior,Impacting Vehicle/Object,Auto Rickshaws,Minor Injury,97.0,False,-0.024083900259882714,False,97.0
Gwalior,Impacting Vehicle/Object,Auto Rickshaws,Total number of Accidents,128.0,False,0.08856582741995582,False,128.0
Gwalior,Impacting Vehicle/Object,Bicycles,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Gwalior,Impacting Vehicle/Object,Bicycles,Persons Killed,2.0,False,-0.36930080766583956,False,2.0
Gwalior,Impacting Vehicle/Object,Bicycles,Minor Injury,21.0,False,-0.3002574261846482,False,21.0
Gwalior,Impacting Vehicle/Object,Bicycles,Total number of Accidents,23.0,False,-0.292989701818207,False,23.0
Gwalior,Impacting Vehicle/Object,Buses,Greviously Injured,8.0,False,-0.34749763456651594,False,8.0
Gwalior,Impacting Vehicle/Object,Buses,Persons Killed,16.0,False,-0.31842673710075114,False,16.0
Gwalior,Impacting Vehicle/Object,Buses,Minor Injury,69.0,False,-0.12583204139005946,False,69.0
Gwalior,Impacting Vehicle/Object,Buses,Total number of Accidents,113.0,False,0.034057894671646854,False,113.0
Gwalior,Impacting Vehicle/Object,"Cars, Taxis, Vans and LMV",Greviously Injured,14.0,False,-0.32569446146719233,False,14.0
Gwalior,Impacting Vehicle/Object,"Cars, Taxis, Vans and LMV",Persons Killed,49.0,False,-0.19850928505447143,False,49.0
Gwalior,Impacting Vehicle/Object,"Cars, Taxis, Vans and LMV",Minor Injury,179.0,True,0.2738927987642063,False,176.25
